year,Season,Location_district,Crop_nam,harvested,Productio,yields =production/Extent
2014.0,Maha,Jaffna,Tomatoes,151.0,1650.0,10.927152317880795
2014.0,Maha,Kaluthara,Beans,0.0,0.0,0.0
2014.0,Maha,Kaluthara,Beetroot,0.0,0.0,0.0
2014.0,Maha,Kaluthara,Cabbage,0.0,0.0,0.0
2014.0,Maha,Kaluthara,Carrot,0.0,0.0,0.0
2014.0,Maha,Kaluthara,Tomatoes,10.0,44.0,4.4
2014.0,Maha,Kandy,Beans,1029.0,5425.0,5.272108843537415
2014.0,Maha,Kandy,Beetroot,42.0,493.0,11.738095238095237
2014.0,Maha,Kandy,Cabbage,510.0,9957.0,19.523529411764706
2014.0,Maha,Kandy,Carrot,71.0,950.0,13.380281690140846
2014.0,Maha,Kandy,Tomatoes,779.0,10601.0,13.60847240051348
2014.0,Maha,Kegalle,Beans,56.0,430.0,7.678571428571429
2014.0,Maha,Kegalle,Beetroot,0.0,0.0,0.0
2014.0,Maha,Kegalle,Cabbage,4.0,52.0,13.0
2014.0,Maha,Kegalle,Carrot,0.0,0.0,0.0
2014.0,Maha,Kegalle,Tomatoes,50.0,437.0,8.74
2014.0,Maha,Kilinochchi,Beans,0.0,0.0,0.0
2014.0,Maha,Kilinochchi,Beetroot,0.0,0.0,0.0
2014.0,Maha,Kilinochchi,Cabbage,2.0,16.0,8.0
2014.0,Maha,Kilinochchi,Carrot,7.0,139.0,19.857142857142858
2014.0,Maha,Kilinochchi,Tomatoes,36.0,637.0,17.694444444444443
2014.0,Maha,Kurunegala,Beans,41.0,130.0,3.1707317073170733
2014.0,Maha,Kurunegala,Beetroot,333.0,1358.0,4.078078078078078
2014.0,Maha,Kurunegala,Cabbage,14.0,15.0,1.0714285714285714
2014.0,Maha,Kurunegala,Carrot,0.0,0.0,0.0
2014.0,Maha,Kurunegala,Tomatoes,251.0,1043.0,4.155378486055777
2014.0,Maha,Mannar,Beans,50.0,298.0,5.96
2014.0,Maha,Mannar,Beetroot,10.0,164.0,16.4
2014.0,Maha,Mannar,Cabbage,54.0,1055.0,19.537037037037038
2014.0,Maha,Mannar,Carrot,10.0,105.0,10.5
2014.0,Maha,Mannar,Tomatoes,74.0,1190.0,16.08108108108108
2014.0,Maha,Matale,Beans,410.0,5453.0,13.3
2014.0,Maha,Matale,Beetroot,171.0,2095.0,12.251461988304094
2014.0,Maha,Matale,Cabbage,214.0,3148.0,14.710280373831775
2014.0,Maha,Matale,Carrot,2.0,20.0,10.0
2014.0,Maha,Matale,Tomatoes,436.0,7071.0,16.21788990825688
2014.0,Maha,Matara,Beans,16.0,105.0,6.5625
2014.0,Maha,Matara,Beetroot,0.0,0.0,0.0
2014.0,Maha,Matara,Cabbage,0.0,0.0,0.0
2014.0,Maha,Matara,Carrot,0.0,0.0,0.0
2014.0,Maha,Matara,Tomatoes,64.0,561.0,8.765625
2014.0,Maha,Monaragala,Beans,36.0,334.0,9.277777777777779
2014.0,Maha,Monaragala,Beetroot,3.0,36.0,12.0
2014.0,Maha,Monaragala,Cabbage,3.0,60.0,20.0
2014.0,Maha,Monaragala,Carrot,3.0,38.0,12.666666666666666
2014.0,Maha,Monaragala,Tomatoes,288.0,2786.0,9.67361111111111
2014.0,Maha,Mullativu,Beans,4.0,19.0,4.75
2014.0,Maha,Mullativu,Beetroot,5.0,56.0,11.2
2014.0,Maha,Mullativu,Cabbage,19.0,193.0,10.157894736842104
2014.0,Maha,Mullativu,Carrot,5.0,39.0,7.8
2014.0,Maha,Mullativu,Tomatoes,81.0,649.0,8.012345679012345
2014.0,Maha,Nuwara Eliya,Beans,1412.0,26055.0,18.452549575070822
2014.0,Maha,Nuwara Eliya,Beetroot,1104.0,21769.0,19.718297101449274
2014.0,Maha,Nuwara Eliya,Cabbage,1503.0,43160.0,28.715901530272788
2014.0,Maha,Nuwara Eliya,Carrot,1467.0,33965.0,23.152692569870485
2014.0,Maha,Nuwara Eliya,Tomatoes,1456.0,18848.0,12.945054945054945
2014.0,Maha,Polonnaruwa,Beans,27.0,131.0,4.851851851851852
2014.0,Maha,Polonnaruwa,Beetroot,0.0,5.0,0.0
2014.0,Maha,Polonnaruwa,Cabbage,0.0,4.0,0.0
2014.0,Maha,Polonnaruwa,Carrot,0.0,0.0,0.0
2014.0,Maha,Polonnaruwa,Tomatoes,81.0,797.0,9.839506172839506
2014.0,Maha,Puttalam,Beans,1.0,8.0,8.0
2014.0,Maha,Puttalam,Beetroot,506.0,12524.0,24.75098814229249
2014.0,Maha,Puttalam,Cabbage,300.0,11068.0,36.89333333333333
2014.0,Maha,Puttalam,Carrot,1.0,6.0,6.0
2014.0,Maha,Puttalam,Tomatoes,97.0,1289.0,13.288659793814434
2014.0,Maha,Ratnapura,Beans,743.0,5036.0,6.77792732166891
2014.0,Maha,Ratnapura,Beetroot,2.0,18.0,9.0
2014.0,Maha,Ratnapura,Cabbage,24.0,294.0,12.25
2014.0,Maha,Ratnapura,Carrot,2.0,26.0,13.0
2014.0,Maha,Ratnapura,Tomatoes,250.0,3054.0,12.216
2014.0,Maha,Trincomalee,Beans,2.0,11.0,5.5
2014.0,Maha,Trincomalee,Beetroot,0.0,0.0,0.0
2014.0,Maha,Trincomalee,Cabbage,8.0,121.0,15.125
2014.0,Maha,Trincomalee,Carrot,0.0,0.0,0.0
2014.0,Maha,Trincomalee,Tomatoes,62.0,658.0,10.612903225806452
2014.0,Maha,Vavuniya,Beans,0.0,0.0,0.0
2014.0,Maha,Vavuniya,Beetroot,25.0,153.0,6.12
2014.0,Maha,Vavuniya,Cabbage,47.0,376.0,8.0
2014.0,Maha,Vavuniya,Carrot,27.0,134.0,4.962962962962963
2014.0,Maha,Vavuniya,Tomatoes,129.0,1106.0,8.573643410852712
2014.0,Yala,Ampara,Beans,25.0,127.0,5.08
2014.0,Yala,Ampara,Beetroot,2.0,8.0,4.0
2014.0,Yala,Ampara,Cabbage,0.0,0.0,0.0
2014.0,Yala,Ampara,Carrot,0.0,0.0,0.0
2014.0,Yala,Ampara,Tomatoes,66.0,1271.0,19.257575757575758
2014.0,Yala,Anuradhapura,Beans,108.0,604.0,5.592592592592593
2014.0,Yala,Anuradhapura,Beetroot,8.0,72.0,9.0
2014.0,Yala,Anuradhapura,Cabbage,22.0,78.0,3.5454545454545454
2014.0,Yala,Anuradhapura,Carrot,0.0,0.0,0.0
2014.0,Yala,Anuradhapura,Tomatoes,255.0,2419.0,9.486274509803922
2014.0,Yala,Badulla,Beans,2153.0,19875.0,9.231305155596841
2014.0,Yala,Badulla,Beetroot,161.0,5206.0,32.33540372670807
2014.0,Yala,Badulla,Cabbage,776.0,16912.0,21.79381443298969
2014.0,Yala,Badulla,Carrot,598.0,8373.0,14.001672240802675
2014.0,Yala,Badulla,Tomatoes,1044.0,11445.0,10.96264367816092
2014.0,Yala,Batticaloa,Beans,0.0,0.0,0.0
2014.0,Yala,Batticaloa,Beetroot,0.0,0.0,0.0
2014.0,Yala,Batticaloa,Cabbage,0.0,0.0,0.0
2014.0,Yala,Batticaloa,Carrot,0.0,0.0,0.0
2014.0,Yala,Batticaloa,Tomatoes,38.0,212.0,5.578947368421052
2014.0,Yala,Colombo,Beans,0.0,0.0,0.0
2014.0,Yala,Colombo,Beetroot,0.0,0.0,0.0
2014.0,Yala,Colombo,Cabbage,13.0,90.0,6.923076923076923
2014.0,Yala,Colombo,Carrot,0.0,0.0,0.0
2014.0,Yala,Colombo,Tomatoes,4.0,41.0,10.25
2014.0,Yala,Galle,Beans,0.0,0.0,0.0
2014.0,Yala,Galle,Beetroot,0.0,0.0,0.0
2014.0,Yala,Galle,Cabbage,1.0,4.0,4.0
2014.0,Yala,Galle,Carrot,0.0,0.0,0.0
2014.0,Yala,Galle,Tomatoes,18.0,124.0,6.888888888888889
2014.0,Yala,Gampaha,Beans,3.0,10.0,3.3333333333333335
2014.0,Yala,Gampaha,Beetroot,0.0,0.0,0.0
2014.0,Yala,Gampaha,Cabbage,1.0,8.0,8.0
2014.0,Yala,Gampaha,Carrot,0.0,0.0,0.0
2014.0,Yala,Gampaha,Tomatoes,36.0,229.0,6.361111111111111
2014.0,Yala,Hanbantota,Beans,0.0,0.0,0.0
2014.0,Yala,Hanbantota,Beetroot,0.0,0.0,0.0
2014.0,Yala,Hanbantota,Cabbage,0.0,0.0,0.0
2014.0,Yala,Hanbantota,Carrot,0.0,0.0,0.0
2014.0,Yala,Hanbantota,Tomatoes,282.0,3240.0,11.48936170212766
2014.0,Yala,Jaffna,Beans,29.0,188.0,6.482758620689655
2014.0,Yala,Jaffna,Beetroot,77.0,1096.0,14.233766233766234
2014.0,Yala,Jaffna,Cabbage,68.0,1772.0,26.058823529411764
2014.0,Yala,Jaffna,Carrot,66.0,764.0,11.575757575757576
2014.0,Yala,Jaffna,Tomatoes,75.0,920.0,12.266666666666667
2014.0,Yala,Kaluthara,Beans,0.0,0.0,0.0
2014.0,Yala,Kaluthara,Beetroot,0.0,0.0,0.0
2014.0,Yala,Kaluthara,Cabbage,0.0,0.0,0.0
2014.0,Yala,Kaluthara,Carrot,0.0,0.0,0.0
2014.0,Yala,Kaluthara,Tomatoes,5.0,19.0,3.8
2014.0,Yala,Kandy,Beans,490.0,3139.0,6.406122448979592
2014.0,Yala,Kandy,Beetroot,16.0,186.0,11.625
2014.0,Yala,Kandy,Cabbage,203.0,3627.0,17.866995073891626
2014.0,Yala,Kandy,Carrot,34.0,428.0,12.588235294117647
2014.0,Yala,Kandy,Tomatoes,448.0,6397.0,14.279017857142858
2014.0,Yala,Kegalle,Beans,37.0,324.0,8.756756756756756
2014.0,Yala,Kegalle,Beetroot,0.0,0.0,0.0
2014.0,Yala,Kegalle,Cabbage,4.0,52.0,13.0
2014.0,Yala,Kegalle,Carrot,0.0,0.0,0.0
2014.0,Yala,Kegalle,Tomatoes,28.0,266.0,9.5
2014.0,Yala,Kilinochchi,Beans,0.0,0.0,0.0
2014.0,Yala,Kilinochchi,Beetroot,0.0,0.0,0.0
2014.0,Yala,Kilinochchi,Cabbage,2.0,16.0,8.0
2014.0,Yala,Kilinochchi,Carrot,7.0,139.0,19.857142857142858
2014.0,Yala,Kilinochchi,Tomatoes,20.0,199.0,9.95
2014.0,Yala,Kurunegala,Beans,22.0,69.0,3.1363636363636362
2014.0,Yala,Kurunegala,Beetroot,61.0,134.0,2.19672131147541
2014.0,Yala,Kurunegala,Cabbage,0.0,0.0,0.0
2014.0,Yala,Kurunegala,Carrot,0.0,0.0,0.0
2014.0,Yala,Kurunegala,Tomatoes,173.0,685.0,3.959537572254335
2014.0,Yala,Mannar,Beans,47.0,283.0,6.0212765957446805
2014.0,Yala,Mannar,Beetroot,7.0,102.0,14.571428571428571
2014.0,Yala,Mannar,Cabbage,38.0,719.0,18.92105263157895
2014.0,Yala,Mannar,Carrot,4.0,48.0,12.0
2014.0,Yala,Mannar,Tomatoes,42.0,706.0,16.80952380952381
2014.0,Yala,Matale,Beans,207.0,2642.0,12.76328502415459
2014.0,Yala,Matale,Beetroot,11.0,107.0,9.727272727272727
2014.0,Yala,Matale,Cabbage,103.0,1127.0,10.941747572815533
2014.0,Yala,Matale,Carrot,1.0,5.0,5.0
2014.0,Yala,Matale,Tomatoes,183.0,2672.0,14.601092896174864
2014.0,Yala,Matara,Beans,8.0,49.0,6.125
2014.0,Yala,Matara,Beetroot,0.0,0.0,0.0
2014.0,Yala,Matara,Cabbage,0.0,0.0,0.0
2014.0,Yala,Matara,Carrot,0.0,0.0,0.0
2014.0,Yala,Matara,Tomatoes,31.0,336.0,10.838709677419354
2014.0,Yala,Monaragala,Beans,22.0,280.0,12.727272727272727
2014.0,Yala,Monaragala,Beetroot,2.0,24.0,12.0
2014.0,Yala,Monaragala,Cabbage,2.0,40.0,20.0
2014.0,Yala,Monaragala,Carrot,2.0,23.0,11.5
2014.0,Yala,Monaragala,Tomatoes,226.0,2135.0,9.446902654867257
2014.0,Yala,Mullativu,Beans,4.0,19.0,4.75
2014.0,Yala,Mullativu,Beetroot,5.0,56.0,11.2
2014.0,Yala,Mullativu,Cabbage,15.0,148.0,9.866666666666667
2014.0,Yala,Mullativu,Carrot,4.0,25.0,6.25
2014.0,Yala,Mullativu,Tomatoes,57.0,455.0,7.982456140350878
2014.0,Yala,Nuwara Eliya,Beans,732.0,15809.0,21.596994535519126
2014.0,Yala,Nuwara Eliya,Beetroot,544.0,10929.0,20.090073529411764
2014.0,Yala,Nuwara Eliya,Cabbage,706.0,24440.0,34.61756373937677
2014.0,Yala,Nuwara Eliya,Carrot,673.0,17394.0,25.845468053491828
2014.0,Yala,Nuwara Eliya,Tomatoes,613.0,12030.0,19.624796084828713
2014.0,Yala,Polonnaruwa,Beans,26.0,126.0,4.846153846153846
2014.0,Yala,Polonnaruwa,Beetroot,0.0,5.0,0.0
2014.0,Yala,Polonnaruwa,Cabbage,0.0,4.0,0.0
2014.0,Yala,Polonnaruwa,Carrot,0.0,0.0,0.0
2014.0,Yala,Polonnaruwa,Tomatoes,64.0,608.0,9.5
2014.0,Yala,Puttalam,Beans,1.0,8.0,8.0
2014.0,Yala,Puttalam,Beetroot,346.0,8556.0,24.728323699421967
2014.0,Yala,Puttalam,Cabbage,210.0,7742.0,36.86666666666667
2014.0,Yala,Puttalam,Carrot,1.0,6.0,6.0
2014.0,Yala,Puttalam,Tomatoes,66.0,846.0,12.818181818181818
2014.0,Yala,Ratnapura,Beans,454.0,3669.0,8.081497797356828
2014.0,Yala,Ratnapura,Beetroot,1.0,10.0,10.0
2014.0,Yala,Ratnapura,Cabbage,14.0,217.0,15.5
2014.0,Yala,Ratnapura,Carrot,2.0,26.0,13.0
2014.0,Yala,Ratnapura,Tomatoes,165.0,2494.0,15.115151515151515
2014.0,Yala,Trincomalee,Beans,2.0,10.0,5.0
2014.0,Yala,Trincomalee,Beetroot,0.0,0.0,0.0
2014.0,Yala,Trincomalee,Cabbage,8.0,121.0,15.125
2014.0,Yala,Trincomalee,Carrot,0.0,0.0,0.0
2014.0,Yala,Trincomalee,Tomatoes,41.0,451.0,11.0
2014.0,Yala,Vavuniya,Beans,0.0,0.0,0.0
2014.0,Yala,Vavuniya,Beetroot,22.0,134.0,6.090909090909091
2014.0,Yala,Vavuniya,Cabbage,44.0,316.0,7.181818181818182
2014.0,Yala,Vavuniya,Carrot,24.0,90.0,3.75
2014.0,Yala,Vavuniya,Tomatoes,107.0,753.0,7.037383177570093
2015.0,Maha,Ampara,Beans,6.0,30.0,5.0
2015.0,Maha,Ampara,Beetroot,0.0,0.0,0.0
2015.0,Maha,Ampara,Cabbage,0.0,0.0,0.0
2015.0,Maha,Ampara,Carrot,0.0,0.0,0.0
2015.0,Maha,Ampara,Tomatoes,78.0,1772.0,22.71794871794872
2015.0,Maha,Anuradhapura,Beans,81.0,461.0,5.691358024691358
2015.0,Maha,Anuradhapura,Beetroot,20.0,152.0,7.6
2015.0,Maha,Anuradhapura,Cabbage,7.0,250.0,35.714285714285715
2015.0,Maha,Anuradhapura,Carrot,0.0,0.0,0.0
2015.0,Maha,Anuradhapura,Tomatoes,254.0,1603.0,6.311023622047244
2015.0,Maha,Badulla,Beans,3343.0,25297.0,7.5671552497756505
2015.0,Maha,Badulla,Beetroot,212.0,6036.0,28.471698113207548
2015.0,Maha,Badulla,Cabbage,690.0,28116.0,40.74782608695652
2015.0,Maha,Badulla,Carrot,1107.0,16369.0,14.786811201445348
2015.0,Maha,Badulla,Tomatoes,1344.0,13880.0,10.327380952380953
2015.0,Maha,Batticaloa,Beans,0.0,0.0,0.0
2015.0,Maha,Batticaloa,Beetroot,0.0,0.0,0.0
2015.0,Maha,Batticaloa,Cabbage,0.0,0.0,0.0
2015.0,Maha,Batticaloa,Carrot,0.0,0.0,0.0
2015.0,Maha,Batticaloa,Tomatoes,63.0,401.0,6.365079365079365
2015.0,Maha,Colombo,Beans,1.0,12.0,12.0
2015.0,Maha,Colombo,Beetroot,0.0,0.0,0.0
2015.0,Maha,Colombo,Cabbage,0.0,0.0,0.0
2015.0,Maha,Colombo,Carrot,0.0,0.0,0.0
2015.0,Maha,Colombo,Tomatoes,11.0,84.0,7.636363636363637
2015.0,Maha,Galle,Beans,0.0,0.0,0.0
2015.0,Maha,Galle,Beetroot,0.0,0.0,0.0
2015.0,Maha,Galle,Cabbage,1.0,4.0,4.0
2015.0,Maha,Galle,Carrot,0.0,0.0,0.0
2015.0,Maha,Galle,Tomatoes,38.0,203.0,5.342105263157895
2015.0,Maha,Gampaha,Beans,1.0,2.0,2.0
2015.0,Maha,Gampaha,Beetroot,0.0,0.0,0.0
2015.0,Maha,Gampaha,Cabbage,1.0,8.0,8.0
2015.0,Maha,Gampaha,Carrot,0.0,0.0,0.0
2015.0,Maha,Gampaha,Tomatoes,25.0,174.0,6.96
2015.0,Maha,Hanbantota,Beans,0.0,0.0,0.0
2015.0,Maha,Hanbantota,Beetroot,0.0,0.0,0.0
2015.0,Maha,Hanbantota,Cabbage,0.0,0.0,0.0
2015.0,Maha,Hanbantota,Carrot,0.0,0.0,0.0
2015.0,Maha,Hanbantota,Tomatoes,389.0,4612.0,11.856041131105398
2015.0,Maha,Jaffna,Beans,72.0,406.0,5.638888888888889
2015.0,Maha,Jaffna,Beetroot,234.0,1739.0,7.431623931623932
2015.0,Maha,Jaffna,Cabbage,125.0,1328.0,10.624
2015.0,Maha,Jaffna,Carrot,195.0,1423.0,7.297435897435897
2015.0,Maha,Jaffna,Tomatoes,246.0,1896.0,7.7073170731707314
2015.0,Maha,Kaluthara,Beans,0.0,0.0,0.0
2015.0,Maha,Kaluthara,Beetroot,0.0,0.0,0.0
2015.0,Maha,Kaluthara,Cabbage,0.0,0.0,0.0
2015.0,Maha,Kaluthara,Carrot,0.0,0.0,0.0
2015.0,Maha,Kaluthara,Tomatoes,10.0,112.0,11.2
2015.0,Maha,Kandy,Beans,1191.0,7509.0,6.30478589420655
2015.0,Maha,Kandy,Beetroot,38.0,473.0,12.447368421052632
2015.0,Maha,Kandy,Cabbage,205.0,9194.0,44.84878048780488
2015.0,Maha,Kandy,Carrot,77.0,1091.0,14.168831168831169
2015.0,Maha,Kandy,Tomatoes,759.0,11001.0,14.494071146245059
2015.0,Maha,Kegalle,Beans,40.0,308.0,7.7
2015.0,Maha,Kegalle,Beetroot,0.0,0.0,0.0
2015.0,Maha,Kegalle,Cabbage,26.0,263.0,10.115384615384615
2015.0,Maha,Kegalle,Carrot,3.0,40.0,13.333333333333334
2015.0,Maha,Kegalle,Tomatoes,44.0,383.0,8.704545454545455
2015.0,Maha,Kilinochchi,Beans,0.0,0.0,0.0
2015.0,Maha,Kilinochchi,Beetroot,0.0,0.0,0.0
2015.0,Maha,Kilinochchi,Cabbage,4.0,56.0,14.0
2015.0,Maha,Kilinochchi,Carrot,6.0,174.0,29.0
2015.0,Maha,Kilinochchi,Tomatoes,38.0,390.0,10.263157894736842
2015.0,Maha,Kurunegala,Beans,45.0,155.0,3.4444444444444446
2015.0,Maha,Kurunegala,Beetroot,306.0,2748.0,8.980392156862745
2015.0,Maha,Kurunegala,Cabbage,1.0,12.0,12.0
2015.0,Maha,Kurunegala,Carrot,0.0,0.0,0.0
2015.0,Maha,Kurunegala,Tomatoes,312.0,1557.0,4.990384615384615
2015.0,Maha,Mannar,Beans,28.0,215.0,7.678571428571429
2015.0,Maha,Mannar,Beetroot,7.0,15.0,2.142857142857143
2015.0,Maha,Mannar,Cabbage,26.0,498.0,19.153846153846153
2015.0,Maha,Mannar,Carrot,2.0,13.0,6.5
2015.0,Maha,Mannar,Tomatoes,67.0,851.0,12.701492537313433
2015.0,Maha,Matale,Beans,352.0,5666.0,16.09659090909091
2015.0,Maha,Matale,Beetroot,95.0,2098.0,22.08421052631579
2015.0,Maha,Matale,Cabbage,114.0,3505.0,30.74561403508772
2015.0,Maha,Matale,Carrot,1.0,7.0,7.0
2015.0,Maha,Matale,Tomatoes,436.0,5118.0,11.738532110091743
2015.0,Maha,Matara,Beans,11.0,75.0,6.818181818181818
2015.0,Maha,Matara,Beetroot,0.0,0.0,0.0
2015.0,Maha,Matara,Cabbage,0.0,0.0,0.0
2015.0,Maha,Matara,Carrot,0.0,0.0,0.0
2015.0,Maha,Matara,Tomatoes,49.0,473.0,9.653061224489797
2015.0,Maha,Monaragala,Beans,36.0,392.0,10.88888888888889
2015.0,Maha,Monaragala,Beetroot,4.0,39.0,9.75
2015.0,Maha,Monaragala,Cabbage,2.0,72.0,36.0
2015.0,Maha,Monaragala,Carrot,3.0,48.0,16.0
2015.0,Maha,Monaragala,Tomatoes,315.0,2878.0,9.136507936507936
2015.0,Maha,Mullativu,Beans,7.0,235.0,33.57142857142857
2015.0,Maha,Mullativu,Beetroot,6.0,72.0,12.0
2015.0,Maha,Mullativu,Cabbage,7.0,86.0,12.285714285714286
2015.0,Maha,Mullativu,Carrot,4.0,31.0,7.75
2015.0,Maha,Mullativu,Tomatoes,76.0,895.0,11.776315789473685
2015.0,Maha,Nuwara Eliya,Beans,2212.0,19719.0,8.914556962025317
2015.0,Maha,Nuwara Eliya,Beetroot,1057.0,22112.0,20.919583727530746
2015.0,Maha,Nuwara Eliya,Cabbage,1060.0,61785.0,58.2877358490566
2015.0,Maha,Nuwara Eliya,Carrot,2049.0,48258.0,23.551976573938507
2015.0,Maha,Nuwara Eliya,Tomatoes,1287.0,22775.0,17.696192696192696
2015.0,Maha,Polonnaruwa,Beans,28.0,207.0,7.392857142857143
2015.0,Maha,Polonnaruwa,Beetroot,0.0,5.0,0.0
2015.0,Maha,Polonnaruwa,Cabbage,0.0,4.0,0.0
2015.0,Maha,Polonnaruwa,Carrot,0.0,0.0,0.0
2015.0,Maha,Polonnaruwa,Tomatoes,68.0,836.0,12.294117647058824
2015.0,Maha,Puttalam,Beans,1.0,8.0,8.0
2015.0,Maha,Puttalam,Beetroot,579.0,14311.0,24.716753022452504
2015.0,Maha,Puttalam,Cabbage,227.0,10946.0,48.220264317180614
2015.0,Maha,Puttalam,Carrot,1.0,6.0,6.0
2015.0,Maha,Puttalam,Tomatoes,100.0,1502.0,15.02
2015.0,Maha,Ratnapura,Beans,770.0,5193.0,6.744155844155844
2015.0,Maha,Ratnapura,Beetroot,6.0,76.0,12.666666666666666
2015.0,Maha,Ratnapura,Cabbage,10.0,285.0,28.5
2015.0,Maha,Ratnapura,Carrot,2.0,26.0,13.0
2015.0,Maha,Ratnapura,Tomatoes,207.0,3508.0,16.946859903381643
2015.0,Maha,Trincomalee,Beans,2.0,11.0,5.5
2015.0,Maha,Trincomalee,Beetroot,0.0,0.0,0.0
2015.0,Maha,Trincomalee,Cabbage,1.0,6.0,6.0
2015.0,Maha,Trincomalee,Carrot,0.0,0.0,0.0
2015.0,Maha,Trincomalee,Tomatoes,50.0,436.0,8.72
2015.0,Maha,Vavuniya,Beans,6.0,71.0,11.833333333333334
2015.0,Maha,Vavuniya,Beetroot,12.0,231.0,19.25
2015.0,Maha,Vavuniya,Cabbage,11.0,481.0,43.72727272727273
2015.0,Maha,Vavuniya,Carrot,20.0,187.0,9.35
2015.0,Maha,Vavuniya,Tomatoes,117.0,1528.0,13.05982905982906
2015.0,Yala,Ampara,Beans,6.0,28.0,4.666666666666667
2015.0,Yala,Ampara,Beetroot,0.0,0.0,0.0
2015.0,Yala,Ampara,Cabbage,0.0,0.0,0.0
2015.0,Yala,Ampara,Carrot,0.0,0.0,0.0
2015.0,Yala,Ampara,Tomatoes,51.0,1163.0,22.80392156862745
2015.0,Yala,Anuradhapura,Beans,76.0,444.0,5.842105263157895
2015.0,Yala,Anuradhapura,Beetroot,0.0,0.0,0.0
2015.0,Yala,Anuradhapura,Cabbage,7.0,39.0,5.571428571428571
2015.0,Yala,Anuradhapura,Carrot,0.0,0.0,0.0
2015.0,Yala,Anuradhapura,Tomatoes,184.0,1150.0,6.25
2015.0,Yala,Badulla,Beans,1919.0,13049.0,6.79989577905159
2015.0,Yala,Badulla,Beetroot,134.0,4700.0,35.07462686567164
2015.0,Yala,Badulla,Cabbage,690.0,15784.0,22.87536231884058
2015.0,Yala,Badulla,Carrot,624.0,9503.0,15.229166666666666
2015.0,Yala,Badulla,Tomatoes,768.0,7544.0,9.822916666666666
2015.0,Yala,Batticaloa,Beans,0.0,0.0,0.0
2015.0,Yala,Batticaloa,Beetroot,0.0,0.0,0.0
2015.0,Yala,Batticaloa,Cabbage,0.0,0.0,0.0
2015.0,Yala,Batticaloa,Carrot,0.0,0.0,0.0
2015.0,Yala,Batticaloa,Tomatoes,36.0,192.0,5.333333333333333
2015.0,Yala,Colombo,Beans,1.0,12.0,12.0
2015.0,Yala,Colombo,Beetroot,0.0,0.0,0.0
2015.0,Yala,Colombo,Cabbage,0.0,0.0,0.0
2015.0,Yala,Colombo,Carrot,0.0,0.0,0.0
2015.0,Yala,Colombo,Tomatoes,5.0,32.0,6.4
2015.0,Yala,Galle,Beans,0.0,0.0,0.0
2015.0,Yala,Galle,Beetroot,0.0,0.0,0.0
2015.0,Yala,Galle,Cabbage,1.0,4.0,4.0
2015.0,Yala,Galle,Carrot,0.0,0.0,0.0
2015.0,Yala,Galle,Tomatoes,22.0,130.0,5.909090909090909
2015.0,Yala,Gampaha,Beans,1.0,2.0,2.0
2015.0,Yala,Gampaha,Beetroot,0.0,0.0,0.0
2015.0,Yala,Gampaha,Cabbage,1.0,8.0,8.0
2015.0,Yala,Gampaha,Carrot,0.0,0.0,0.0
2015.0,Yala,Gampaha,Tomatoes,15.0,126.0,8.4
2015.0,Yala,Hanbantota,Beans,0.0,0.0,0.0
2015.0,Yala,Hanbantota,Beetroot,0.0,0.0,0.0
2015.0,Yala,Hanbantota,Cabbage,0.0,0.0,0.0
2015.0,Yala,Hanbantota,Carrot,0.0,0.0,0.0
2015.0,Yala,Hanbantota,Tomatoes,247.0,3050.0,12.348178137651821
2015.0,Yala,Jaffna,Beans,64.0,356.0,5.5625
2015.0,Yala,Jaffna,Beetroot,160.0,660.0,4.125
2015.0,Yala,Jaffna,Cabbage,125.0,885.0,7.08
2015.0,Yala,Jaffna,Carrot,142.0,800.0,5.633802816901408
2015.0,Yala,Jaffna,Tomatoes,164.0,1019.0,6.213414634146342
2015.0,Yala,Kaluthara,Beans,0.0,0.0,0.0
2015.0,Yala,Kaluthara,Beetroot,0.0,0.0,0.0
2015.0,Yala,Kaluthara,Cabbage,0.0,0.0,0.0
2015.0,Yala,Kaluthara,Carrot,0.0,0.0,0.0
2015.0,Yala,Kaluthara,Tomatoes,6.0,72.0,12.0
2015.0,Yala,Kandy,Beans,601.0,3584.0,5.963394342762063
2015.0,Yala,Kandy,Beetroot,15.0,182.0,12.133333333333333
2015.0,Yala,Kandy,Cabbage,205.0,3970.0,19.365853658536587
2015.0,Yala,Kandy,Carrot,31.0,410.0,13.225806451612904
2015.0,Yala,Kandy,Tomatoes,420.0,6120.0,14.571428571428571
2015.0,Yala,Kegalle,Beans,21.0,205.0,9.761904761904763
2015.0,Yala,Kegalle,Beetroot,0.0,0.0,0.0
2015.0,Yala,Kegalle,Cabbage,26.0,233.0,8.961538461538462
2015.0,Yala,Kegalle,Carrot,0.0,0.0,0.0
2015.0,Yala,Kegalle,Tomatoes,26.0,233.0,8.961538461538462
2015.0,Yala,Kilinochchi,Beans,0.0,0.0,0.0
2015.0,Yala,Kilinochchi,Beetroot,0.0,0.0,0.0
2015.0,Yala,Kilinochchi,Cabbage,4.0,56.0,14.0
2015.0,Yala,Kilinochchi,Carrot,6.0,174.0,29.0
2015.0,Yala,Kilinochchi,Tomatoes,18.0,274.0,15.222222222222221
2015.0,Yala,Kurunegala,Beans,18.0,127.0,7.055555555555555
2015.0,Yala,Kurunegala,Beetroot,70.0,154.0,2.2
2015.0,Yala,Kurunegala,Cabbage,1.0,12.0,12.0
